,text,word,counter,x,y,width,height
0,a_1973oilcrisis_1_1280_720,The,0,70,113,40,18
1,a_1973oilcrisis_1_1280_720,embargo,0,144,113,98,24
2,a_1973oilcrisis_1_1280_720,had,0,277,113,39,18
3,a_1973oilcrisis_1_1280_720,a_,0,350,118,10,13
4,a_1973oilcrisis_1_1280_720,negative,0,395,113,92,24
5,a_1973oilcrisis_1_1280_720,influence,0,521,113,100,18
6,a_1973oilcrisis_1_1280_720,on,0,654,118,27,13
7,a_1973oilcrisis_1_1280_720,the,1,714,113,35,18
8,a_1973oilcrisis_1_1280_720,US,0,784,114,27,17
9,a_1973oilcrisis_1_1280_720,economy,0,845,118,101,19
10,a_1973oilcrisis_1_1280_720,by,0,980,113,24,24
11,a_1973oilcrisis_1_1280_720,causing,0,1037,113,83,24
12,a_1973oilcrisis_1_1280_720,immediate,0,72,185,117,18
13,a_1973oilcrisis_1_1280_720,demands,0,222,185,103,18
14,a_1973oilcrisis_1_1280_720,to,0,358,187,21,16
15,a_1973oilcrisis_1_1280_720,address,0,412,185,87,18
16,a_1973oilcrisis_1_1280_720,the,2,532,185,35,18
17,a_1973oilcrisis_1_1280_720,threats,0,600,185,78,18
18,a_1973oilcrisis_1_1280_720,to,1,711,187,21,16
19,a_1973oilcrisis_1_1280_720,U.S.,1,767,186,39,17
20,a_1973oilcrisis_1_1280_720,energy,0,840,190,76,19
21,a_1973oilcrisis_1_1280_720,security.,0,948,186,91,23
22,a_1973oilcrisis_1_1280_720,On,1,1074,186,30,17
23,a_1973oilcrisis_1_1280_720,an,0,1138,190,25,13
24,a_1973oilcrisis_1_1280_720,international,0,72,257,140,18
25,a_1973oilcrisis_1_1280_720,"level,",0,247,257,54,21
26,a_1973oilcrisis_1_1280_720,the,3,334,257,35,18
27,a_1973oilcrisis_1_1280_720,price,0,403,258,53,23
28,a_1973oilcrisis_1_1280_720,increases,0,490,257,103,18
29,a_1973oilcrisis_1_1280_720,changed,0,626,257,93,24
30,a_1973oilcrisis_1_1280_720,competitive,0,753,257,128,24
31,a_1973oilcrisis_1_1280_720,positions,0,916,257,99,24
32,a_1973oilcrisis_1_1280_720,in,0,1049,258,17,17
33,a_1973oilcrisis_1_1280_720,many,0,1101,262,60,19
34,a_1973oilcrisis_1_1280_720,"industries,",0,72,329,113,21
35,a_1973oilcrisis_1_1280_720,such,0,220,329,49,18
36,a_1973oilcrisis_1_1280_720,as,0,303,334,23,13
37,a_1973oilcrisis_1_1280_720,automobiles.,0,359,329,143,18
38,a_1973oilcrisis_1_1280_720,Macroeconomic,0,537,329,176,18
39,a_1973oilcrisis_1_1280_720,problems,0,747,329,104,24
40,a_1973oilcrisis_1_1280_720,consisted,0,884,329,104,18
41,a_1973oilcrisis_1_1280_720,of,0,1022,329,22,18
42,a_1973oilcrisis_1_1280_720,both,0,1076,329,49,18
43,a_1973oilcrisis_1_1280_720,inflationary,0,72,401,125,24
44,a_1973oilcrisis_1_1280_720,and,0,230,401,39,18
45,a_1973oilcrisis_1_1280_720,deflationary,0,304,401,133,24
46,a_1973oilcrisis_1_1280_720,impacts.,0,470,401,91,24
47,a_1973oilcrisis_1_1280_720,The,4,594,401,40,18
48,a_1973oilcrisis_1_1280_720,embargo,1,667,401,99,24
49,a_1973oilcrisis_1_1280_720,left,0,800,401,34,18
50,a_1973oilcrisis_1_1280_720,oil,0,867,401,23,18
51,a_1973oilcrisis_1_1280_720,companies,0,925,401,119,24
52,a_1973oilcrisis_1_1280_720,searching,0,1078,401,106,24
53,a_1973oilcrisis_1_1280_720,for,0,71,473,31,18
54,a_1973oilcrisis_1_1280_720,new,0,135,478,45,13
55,a_1973oilcrisis_1_1280_720,ways,0,212,478,54,19
56,a_1973oilcrisis_1_1280_720,to,2,299,475,21,16
57,a_1973oilcrisis_1_1280_720,increase,0,354,473,91,18
58,a_1973oilcrisis_1_1280_720,oil,1,479,473,23,18
59,a_1973oilcrisis_1_1280_720,"supplies,",0,536,473,96,24
60,a_1973oilcrisis_1_1280_720,even,0,666,478,51,13
61,a_1973oilcrisis_1_1280_720,in,1,752,473,17,18
62,a_1973oilcrisis_1_1280_720,rugged,0,804,473,75,24
63,a_1973oilcrisis_1_1280_720,terrain,0,913,473,73,18
64,a_1973oilcrisis_1_1280_720,such,1,1020,473,50,18
65,a_1973oilcrisis_1_1280_720,as_,0,1104,478,23,13
66,a_1973oilcrisis_1_1280_720,the,5,1159,473,35,18
67,a_1973oilcrisis_1_1280_720,Arctic.,0,70,546,67,17
68,a_1973oilcrisis_1_1280_720,Finding,0,172,545,79,24
69,a_1973oilcrisis_1_1280_720,oil,2,284,545,24,18
70,a_1973oilcrisis_1_1280_720,and,1,342,545,40,18
71,a_1973oilcrisis_1_1280_720,developing,0,416,545,121,24
72,a_1973oilcrisis_1_1280_720,new,1,571,550,44,13
73,a_1973oilcrisis_1_1280_720,fields,0,647,545,58,18
74,a_1973oilcrisis_1_1280_720,usually,0,740,545,76,24
75,a_1973oilcrisis_1_1280_720,required,0,849,545,93,24
76,a_1973oilcrisis_1_1280_720,five,0,976,545,38,18
